186, 31.0438
187, 30.7333
188, 30.7333
189, 30.426
190, 30.426
191, 30.1217
192, 30.423
193, 30.1187
194, 30.1187
195, 30.1187
196, 30.4199
197, 30.7241
198, 31.0314
199, 31.3417
200, 31.3417
201, 31.0283
202, 30.718
203, 30.4108
204, 30.4108
205, 30.4108
206, 30.4108
207, 30.1067
208, 29.8056
209, 29.5076
210, 29.8026
211, 30.1007
212, 30.4017
213, 30.7057
214, 30.7057
215, 31.0127
216, 31.0127
217, 31.3229
218, 31.6361
219, 31.6361
220, 31.6361
221, 31.6361
222, 31.3197
223, 31.3197
224, 31.0065
225, 31.3166
226, 31.3166
227, 31.3166
228, 31.3166
229, 31.0034
230, 31.3135
231, 31.3135
232, 31.6266
233, 31.6266
234, 31.3103
235, 31.6235
236, 31.9397
237, 31.6203
238, 31.6203
239, 31.6203
240, 31.6203
241, 31.9365
242, 31.9365
243, 32.2559
244, 31.9333
245, 31.9333
246, 31.614
247, 31.2978
248, 31.2978
249, 30.9848
250, 31.2947
251, 30.9818
252, 30.6719
253, 30.9787
254, 30.6689
255, 30.6689
256, 30.9756
257, 30.9756
258, 30.6658
259, 30.9725
260, 31.2822
261, 31.2822
262, 31.2822
263, 30.9694
264, 31.2791
265, 31.2791
266, 31.2791
267, 31.5918
268, 31.9078
269, 31.9078
270, 32.2268
271, 32.5491
272, 32.5491
273, 32.5491
274, 32.8746
275, 32.5459
276, 32.5459
277, 32.5459
278, 32.8713
279, 32.8713
280, 33.2
281, 32.868
282, 32.5393
283, 32.5393
284, 32.214
285, 32.5361
286, 32.2107
287, 32.2107
288, 32.2107
289, 31.8886
290, 32.2075
291, 32.5296
292, 32.2043
293, 32.5263
294, 32.5263
295, 32.2011
296, 32.2011
297, 32.2011
298, 32.2011
299, 32.5231
300, 32.1978
301, 32.1978
302, 32.5198
303, 32.845
304, 33.1735
305, 32.8417
306, 33.1702
307, 33.5019
308, 33.1668
309, 33.4985
310, 33.4985
311, 33.4985
312, 33.1635
313, 32.8319
314, 33.1602
315, 33.4918
316, 33.4918
317, 33.4918
318, 33.8267
319, 33.8267
320, 34.165
321, 34.5066
322, 34.1616
323, 34.5032
324, 34.1582
325, 33.8166
326, 33.8166
327, 33.4784
328, 33.8132
329, 33.8132
330, 33.4751
331, 33.1403
332, 33.1403
333, 33.1403
334, 33.1403
335, 33.4717
336, 33.4717
337, 33.4717
338, 33.8064
339, 33.4684
340, 33.8031
341, 33.465
342, 33.1304
343, 33.1304
344, 33.1304
345, 32.7991
346, 33.1271
347, 33.1271
348, 32.7958
349, 33.1237
350, 33.1237
351, 33.1237
352, 32.7925
353, 33.1204
354, 33.1204
355, 32.7892
356, 32.4613
357, 32.4613
358, 32.4613
359, 32.4613
360, 32.4613
361, 32.4613
362, 32.786
363, 32.786
364, 32.786
365, 33.1138
366, 33.445
367, 33.1105
368, 33.4416
369, 33.1072
370, 33.1072
371, 32.7761
372, 32.7761
373, 32.7761
374, 33.1039
375, 33.1039
376, 33.4349
377, 33.1006
378, 32.7696
379, 32.4419
380, 32.4419
381, 32.1174
382, 31.7963
383, 31.4783
384, 31.4783
385, 31.1635
386, 31.1635
387, 30.8519
388, 30.5434
389, 30.5434
390, 30.8488
391, 31.1573
392, 30.8457
393, 30.5373
394, 30.2319
395, 30.2319
396, 30.2319
397, 29.9296
398, 30.2289
399, 30.5312
400, 30.8365
401, 30.5281
402, 30.2228
403, 30.5251
404, 30.8303
405, 31.1386
406, 31.45
407, 31.7645
408, 31.4468
409, 31.4468
410, 31.7613
411, 31.4437
412, 31.1293
413, 31.1293
414, 31.4406
415, 31.755
416, 31.4374
417, 31.7518
418, 31.7518
419, 32.0693
420, 32.0693
421, 32.39
422, 32.7139
423, 32.7139
424, 32.7139
425, 32.3868
426, 32.0629
427, 31.7423
428, 32.0597
429, 32.0597
430, 32.0597
431, 31.7391
432, 32.0565
433, 32.377
434, 32.377
435, 32.0533
436, 31.7327
437, 31.7327
438, 32.0501
439, 32.3706
440, 32.0469
441, 32.3673
442, 32.3673
443, 32.691
444, 33.0179
445, 33.0179
446, 33.0179
447, 32.6877
448, 32.6877
449, 32.6877
450, 32.3609
451, 32.3609
452, 32.3609
453, 32.6845
454, 32.3576
455, 32.034
456, 32.034
457, 32.034
458, 32.3544
459, 32.6779
460, 32.6779
461, 32.6779
462, 32.6779
463, 33.0047
464, 32.6747
465, 32.6747
466, 32.6747
467, 32.6747
468, 32.3479
469, 32.3479
470, 32.6714
471, 32.9981
472, 33.3281
473, 33.3281
474, 32.9948
475, 33.3248
476, 33.3248
477, 32.9915
478, 32.9915
479, 32.6616
480, 32.9882
481, 32.6583
482, 32.3317
483, 32.3317
484, 32.3317
485, 32.6551
486, 32.6551
487, 32.3285
488, 32.6518
489, 32.6518
490, 32.6518
491, 32.9783
492, 33.3081
493, 32.975
494, 33.3048
495, 33.3048
496, 33.6378
497, 33.9742
498, 33.9742
499, 33.9742
500, 33.9742
501, 34.3139
502, 34.6571
503, 35.0036
504, 35.3537
505, 35.3537
506, 35.7072
507, 36.0643
508, 36.4249
509, 36.7892
510, 36.7892
511, 37.1571
512, 37.1571
513, 37.5286
514, 37.9039
515, 37.5249
516, 37.1496
517, 37.1496
518, 37.1496
519, 37.1496
520, 37.5211
521, 37.5211
522, 37.5211
523, 37.1459
524, 36.7745
525, 37.1422
526, 37.5136
527, 37.8888
528, 37.5099
529, 37.5099
530, 37.885
531, 37.5061
532, 37.8812
533, 37.5024
534, 37.5024
535, 37.1274
536, 37.4986
537, 37.8736
538, 37.8736
539, 37.4949
540, 37.1199
541, 36.7487
542, 36.7487
543, 36.3812
544, 36.7451
545, 36.3776
546, 36.3776
547, 36.3776
548, 36.7414
549, 37.1088
550, 37.1088
551, 36.7377
552, 37.1051
553, 37.1051
554, 37.1051
555, 37.1051
556, 37.1051
557, 37.4761
558, 37.8509
559, 37.4724
560, 37.0977
561, 36.7267
562, 36.3594
563, 35.9958
564, 35.9958
565, 36.3558
566, 36.7193
567, 36.3522
568, 35.9886
569, 35.9886
570, 36.3485
571, 35.985
572, 35.985
573, 36.3449
574, 36.3449
575, 36.7083
576, 36.3413
577, 36.3413
578, 36.3413
579, 36.3413
580, 36.7047
581, 36.3376
582, 35.9742
583, 36.334
584, 36.6973
585, 36.3303
586, 36.6937
587, 37.0606
588, 37.4312
589, 37.0569
590, 37.0569
591, 36.6863
592, 36.6863
593, 37.0532
594, 37.4237
595, 37.4237
596, 37.0495
597, 36.679
598, 37.0458
599, 37.4162
600, 37.0421
601, 36.6716
602, 36.3049
603, 35.9419
604, 35.9419
605, 35.5825
606, 35.2266
607, 34.8744
608, 34.5256
609, 34.1804
610, 34.5222
611, 34.1769
612, 34.5187
613, 34.5187
614, 34.5187
615, 34.1735
616, 34.1735
617, 34.5153
618, 34.5153
619, 34.5153
620, 34.1701
621, 34.1701
622, 33.8284
623, 33.4901
624, 33.825
625, 33.4868
626, 33.4868
627, 33.4868
628, 33.8216
629, 33.8216
630, 33.8216
631, 33.8216
632, 33.4834
633, 33.1486
634, 32.8171
635, 32.4889
636, 32.8138
637, 33.142
638, 33.142
639, 32.8105
640, 32.8105
641, 32.4824
642, 32.8073
643, 33.1353
644, 33.4667
645, 33.8014
646, 33.4633
647, 33.798
648, 34.136
649, 33.7946
650, 33.7946
651, 34.1325
652, 34.4739
653, 34.8186
654, 34.8186
655, 34.4704
656, 34.8151
657, 34.467
658, 34.8116
659, 35.1598
660, 35.1598
661, 34.8082
662, 34.8082
663, 34.4601
664, 34.8047
665, 34.8047
666, 35.1527
667, 35.5043
668, 35.5043
669, 35.8593
670, 35.8593
671, 35.8593
672, 35.5007
673, 35.8557
674, 35.8557
675, 36.2143
676, 35.8521
677, 35.4936
678, 35.8485
679, 35.8485
680, 36.207
681, 35.845
682, 35.845
683, 35.4865
684, 35.4865
685, 35.4865
686, 35.8414
687, 35.8414
688, 35.483
689, 35.1281
690, 35.4794
691, 35.8342
692, 35.8342
693, 36.1925
694, 36.1925
695, 36.5545
696, 36.5545
697, 36.5545
698, 36.92
699, 36.92
700, 36.92
701, 37.2892
702, 37.2892
703, 37.2892
704, 37.6621
705, 37.6621
706, 37.6621
707, 37.6621
708, 37.2855
709, 37.6583
710, 37.2818
711, 37.2818
712, 36.9089
713, 36.9089
714, 37.278
715, 36.9053
716, 36.9053
717, 37.2743
718, 36.9016
719, 37.2706
720, 37.2706
721, 37.2706
722, 36.8979
723, 36.8979
724, 37.2669
725, 37.6395
726, 37.6395
727, 38.0159
728, 38.3961
729, 38.78
730, 38.3922
731, 38.7762
732, 39.1639
733, 38.7723
734, 38.7723
735, 38.3846
736, 38.7684
737, 38.7684
738, 39.1561
739, 39.1561
740, 39.5476
741, 39.5476
742, 39.1522
743, 39.1522
744, 38.7606
745, 38.7606
746, 38.373
747, 38.7568
748, 39.1443
749, 39.5358
750, 39.1404
751, 39.5318
752, 39.5318
753, 39.5318
754, 39.9271
755, 40.3264
756, 40.7297
757, 41.137
758, 41.137
759, 40.7256
760, 40.3184
761, 40.7215
762, 40.7215
763, 40.7215
764, 40.3143
765, 40.3143
766, 40.7175
767, 40.3103
768, 40.7134
769, 40.7134
770, 40.3063
771, 39.9032
772, 39.9032
773, 39.9032
774, 40.3022
775, 40.7053
776, 40.2982
777, 40.2982
778, 39.8952
779, 40.2942
780, 40.6971
781, 40.6971
782, 41.1041
783, 41.5151
784, 41.9303
785, 41.511
786, 41.0959
787, 41.5068
788, 41.5068
789, 41.9219
790, 41.9219
791, 41.5027
792, 41.0876
793, 41.0876
794, 41.4985
795, 41.9135
796, 41.9135
797, 41.4944
798, 41.0794
799, 41.0794
800, 40.6686
801, 41.0753
802, 41.4861
803, 41.9009
804, 42.3199
805, 42.3199
806, 42.7431
807, 43.1706
808, 42.7389
809, 42.7389
810, 43.1663
811, 42.7346
812, 42.7346
813, 42.3072
814, 41.8842
815, 41.8842
816, 41.8842
817, 42.303
818, 42.726
819, 42.726
820, 42.2988
821, 42.7218
822, 43.149
823, 43.5805
824, 44.0163
825, 43.5761
826, 44.0119
827, 44.452
828, 44.8965
829, 44.8965
830, 45.3455
831, 45.3455
832, 45.7989
833, 45.7989
834, 45.7989
835, 46.2569
836, 45.7944
837, 45.3364
838, 44.8831
839, 45.3319
840, 45.7852
841, 45.3274
842, 45.3274
843, 45.7806
844, 45.7806
845, 45.3228
846, 45.776
847, 45.776
848, 46.2338
849, 45.7715
850, 45.7715
851, 45.3138
852, 44.8606
853, 44.8606
854, 44.8606
855, 44.8606
856, 44.412
857, 44.8561
858, 45.3047
859, 44.8516
860, 44.8516
861, 44.4031
862, 44.8472
863, 45.2956
864, 45.7486
865, 46.2061
866, 46.2061
867, 46.2061
868, 45.744
869, 46.2015
870, 46.2015
871, 46.2015
872, 46.2015
873, 46.2015
874, 46.6635
875, 46.6635
876, 46.1968
877, 46.6588
878, 46.1922
879, 45.7303
880, 45.273
881, 45.7257
882, 46.183
883, 45.7211
884, 46.1784
885, 46.6401
886, 46.1737
887, 45.712
888, 45.2549
889, 45.2549
890, 45.7074
891, 45.2504
892, 45.7029
893, 45.2458
894, 45.6983
895, 45.2413
896, 44.7889
897, 44.7889
898, 44.341
899, 44.7844
900, 45.2323
901, 45.2323
902, 45.6846
903, 46.1414
904, 45.68
905, 45.2232
906, 45.6754
907, 46.1322
908, 45.6709
909, 45.2142
910, 45.2142
911, 44.762
912, 45.2096
913, 45.6617
914, 46.1184
915, 45.6572
916, 45.2006
917, 44.7486
918, 45.1961
919, 45.648
920, 46.1045
921, 45.6435
922, 45.6435
923, 46.0999
924, 46.0999
925, 46.5609
926, 46.5609
927, 46.5609
928, 46.5609
929, 46.0953
930, 46.5563
931, 47.0218
932, 47.492
933, 47.0171
934, 46.547
935, 46.547
936, 46.547
937, 46.0815
938, 46.5423
939, 46.5423
940, 47.0077
941, 47.0077
942, 47.4778
943, 47.003
944, 47.473
945, 47.9478
946, 48.4273
947, 48.9115
948, 48.9115
949, 48.4224
950, 48.9066
951, 49.3957
952, 49.3957
953, 49.8897
954, 50.3886
955, 50.3886
956, 50.8924
957, 50.3835
958, 50.3835
959, 50.8874
960, 51.3962
961, 51.9102
962, 51.3911
963, 50.8772
964, 50.3684
965, 50.3684
966, 50.8721
967, 50.8721
968, 51.3808
969, 50.867
970, 50.3583
971, 49.8547
972, 49.8547
973, 49.3562
974, 49.8498
975, 49.8498
976, 49.8498
977, 50.3483
978, 50.8517
979, 50.8517
980, 50.3432
981, 49.8398
982, 49.8398
983, 49.3414
984, 49.3414
985, 49.3414
986, 48.848
987, 49.3365
988, 48.8431
989, 48.3547
990, 48.8382
991, 48.3498
992, 48.3498
993, 48.3498
994, 48.3498
995, 47.8663
996, 47.3877
997, 46.9138
998, 47.3829
999, 47.3829

